id,nlayers,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
deep-nonlinear-b766f5247e674ec2b51c0cccaf04b13b,5,400,400,0.5,10.0,2.51188643150958,False,0,2.288814783096313
deep-nonlinear-2b502f3342124ba4914673118fecc081,1,200,200,0.0,0.15848931924611134,0.15848931924611134,False,3,2.181344509124756
deep-nonlinear-ecbee37f808d4841a6bfeefed44c9322,3,200,200,0.5,0.6309573444801929,0.6309573444801929,False,2,2.2351505756378174
deep-nonlinear-e2601300c19a491cbce7f7c49b1c3ae4,5,200,200,0.5,0.6309573444801929,10.0,False,3,2.228397846221924
deep-nonlinear-b55546e8937e4757a9c2497e296bb56e,5,400,400,0.5,0.6309573444801929,0.01,False,4,2.2213692665100098
deep-nonlinear-ecb2a5adeda343ce9105612eeedc070d,1,800,800,0.0,0.03981071705534973,0.15848931924611134,False,0,2.1607425212860107
deep-nonlinear-9574211fc07d4f539ed7afccef37d6e2,3,400,400,1.0,0.15848931924611134,0.01,False,1,2.1108255386352544
deep-nonlinear-8487f9a0824149098cbd54971151b711,5,800,800,0.0,0.03981071705534973,10.0,False,3,2.252326488494873
deep-nonlinear-107056b263504a9cb7d8d1c2b55d8af0,3,200,200,1.0,0.15848931924611134,0.15848931924611134,False,4,2.2563443183898926
deep-nonlinear-7836e327d9d44e8da60063f203fc2258,5,200,200,1.0,0.01,0.03981071705534973,False,4,2.2988619804382324
deep-nonlinear-ad9b6cc9667c49999dd3a4756cd2006b,1,200,200,0.25,10.0,0.01,False,3,2.1220571994781494
deep-nonlinear-9a19c07ef3714960b3ebc93d3e13550d,3,200,200,1.0,0.6309573444801929,0.15848931924611134,False,0,2.2959699630737305
deep-nonlinear-1132ae78f4ba43638083876a36c51fa2,5,400,400,0.25,2.51188643150958,10.0,False,3,2.1957650184631348
deep-nonlinear-ddc470d8b1ad4089a36da3712a896537,1,200,200,1.0,0.03981071705534973,10.0,False,2,2.4191150665283203
deep-nonlinear-f6c3825a805d45798b58e3d7c3d78b62,5,400,400,0.75,0.01,0.03981071705534973,False,3,2.299461126327514
deep-nonlinear-25dee2e3afd84779be428395e792c2f8,5,800,800,0.25,2.51188643150958,10.0,False,4,2.117913722991944
deep-nonlinear-89c30fe52e4148f889cc1272a6a46d28,1,800,800,0.0,0.03981071705534973,0.01,False,0,2.1463112831115723
deep-nonlinear-1cff0b8aad5e44b1bd52fa5d9a88cefd,5,200,200,0.5,0.15848931924611134,0.01,False,4,2.291768312454224
deep-nonlinear-3f10eadd3281472d880c392101e15adf,3,800,800,0.5,2.51188643150958,0.6309573444801929,False,3,1.9767299890518188
deep-nonlinear-0a55794e391c44fb99a977e984b399bb,3,800,800,0.0,10.0,0.03981071705534973,False,2,2.0277149677276607
deep-nonlinear-0655843029e540188df4a746acea2cd0,3,800,800,0.25,0.01,0.03981071705534973,False,1,2.2933597564697266
deep-nonlinear-7b5ee70d851a4e589805cbce3e58d0cd,5,800,800,0.0,0.15848931924611134,2.51188643150958,False,3,2.1694955825805664
deep-nonlinear-dbda992402b346648b8accadb1ca491f,3,200,200,0.25,10.0,0.6309573444801929,False,4,2.276976585388184
deep-nonlinear-5fd04ba9795c43f0bbb6dff745ad2fb7,3,400,400,0.25,2.51188643150958,0.03981071705534973,False,1,2.150909900665283
deep-nonlinear-c122ef624d4842f687dfe061f3f88e92,5,400,400,0.25,10.0,10.0,False,3,2.1797375679016118
deep-nonlinear-18c6e9ff914f4104bfea6801e2052d6a,5,200,200,0.5,0.03981071705534973,0.6309573444801929,False,4,2.288002014160156
deep-nonlinear-2169a5aea2cd48af8a854654dd4f109a,5,800,800,1.0,10.0,0.03981071705534973,False,0,1.9750659465789795
deep-nonlinear-036cbc96e2084138b0b324ef1a4e57c2,3,400,400,0.25,2.51188643150958,0.6309573444801929,False,0,2.2530441284179688
deep-nonlinear-f868150ce9664cdead5ecf3ca31e6cce,3,200,200,0.0,0.15848931924611134,10.0,False,2,2.2509918212890625
deep-nonlinear-8df1fcb104f94693aea56bcd3bd02cf7,5,200,200,1.0,0.03981071705534973,2.51188643150958,False,3,2.2920966148376465
deep-nonlinear-a2e73f787369496d9e3b3f95001b52a0,1,800,800,0.5,2.51188643150958,0.15848931924611134,False,4,1.3582069873809814
deep-nonlinear-96596560a980457ebe1bd3afcf7a2f4e,5,800,800,0.5,0.01,0.03981071705534973,False,0,2.299521446228028
deep-nonlinear-80319e0409f64374868b0e535fd66b45,1,400,400,0.5,10.0,0.03981071705534973,False,1,1.6296796798706057
deep-nonlinear-2bd0e7a750df4685910dbfbe7a4e5aa9,1,800,800,0.0,2.51188643150958,0.6309573444801929,False,0,1.3748552799224854
deep-nonlinear-6a75a44964274c8bb62ada1e9a134761,3,800,800,0.25,0.15848931924611134,0.01,False,0,2.0190024375915527
deep-nonlinear-98eb9f607dd840058df8d7eef9b23f22,1,400,400,0.5,0.15848931924611134,0.01,False,2,1.9340121746063232
deep-nonlinear-974662fbf57e4aef8f080cf4fb9579c8,3,400,400,0.0,0.03981071705534973,1.0,True,3,2.287935495376587
deep-nonlinear-561c63e07aa9472d9cf70395fb17cbd9,5,800,800,0.75,0.6309573444801929,0.01,False,3,1.9337811470031736
deep-nonlinear-53ba2fb2fffd47ea85770c2ed4cc40be,5,800,800,0.25,10.0,0.15848931924611134,False,4,2.0530781745910645
deep-nonlinear-dc5f490cdfc84606b81fb1b836293ff6,5,800,800,0.0,0.03981071705534973,1.0,True,1,2.286483764648437
deep-nonlinear-9f6c1d53dd82443db74f1297c4158bb1,5,800,800,1.0,0.6309573444801929,0.03981071705534973,False,3,1.8570510149002075
deep-nonlinear-947fa7e6ecd242e68015203cbe45a114,1,800,800,1.0,0.03981071705534973,10.0,False,2,2.0934286117553706
deep-nonlinear-82719915b8fd4338b025686fd60398a9,1,400,400,0.5,0.15848931924611134,0.03981071705534973,False,4,2.037661075592041
deep-nonlinear-08450accaf4b4b32948c94599a370a3a,1,200,200,0.75,0.6309573444801929,0.03981071705534973,False,2,2.176563262939453
deep-nonlinear-2c6afb6c0e3a4799bd330dc4f78aa882,3,400,400,0.5,0.6309573444801929,0.03981071705534973,False,2,2.1493563652038574
deep-nonlinear-8c43f6bd3a284d34b5369f36ab1bbb1e,3,800,800,0.75,0.6309573444801929,2.51188643150958,False,4,1.9877214431762693
deep-nonlinear-d8fbbc957b3a410fb53cda66ccc92d10,1,400,400,0.5,0.15848931924611134,10.0,False,1,2.062915802001953
deep-nonlinear-1a8d4507a9be4aa787d1cc90634c3a32,3,200,200,0.0,10.0,0.01,False,3,2.290804147720337
deep-nonlinear-adba9f610d7f4ba9a8f044ac2e82ea62,5,800,800,0.75,0.03981071705534973,0.15848931924611134,False,0,2.2806103229522705
deep-nonlinear-9f0fb48dd4354bebb9f31b546dcfde1e,5,400,400,0.25,0.03981071705534973,0.03981071705534973,False,3,2.299933433532715
deep-nonlinear-1ed7554240904eeeb3377a883d51d0cd,3,400,400,0.5,0.03981071705534973,0.6309573444801929,False,1,2.3047842979431152
deep-nonlinear-c2a0dbf7c0f94e9087d6f525dc9c420e,3,200,200,0.5,10.0,2.51188643150958,False,4,2.30122447013855
deep-nonlinear-aadfd69e65704eaea536b6b625fd13d8,5,800,800,0.5,10.0,2.51188643150958,False,2,2.0168895721435547
deep-nonlinear-ae3019ef5e3041ab814f5c0aec225a47,1,800,800,0.5,2.51188643150958,10.0,False,0,1.3345874547958374
deep-nonlinear-0645b7aefc784dad9762f491e51aa7c3,5,800,800,0.75,0.01,2.51188643150958,False,1,2.2984423637390137
deep-nonlinear-b07032cef097484b90e95c8a2dc43dc6,5,800,800,0.5,0.6309573444801929,2.51188643150958,False,0,2.116504192352295
deep-nonlinear-7319fb509f7d43c487d45fd80fc76a95,5,800,800,0.75,0.6309573444801929,10.0,False,0,2.050670862197876
deep-nonlinear-a663753d337a46a1abce8e1064a8d58a,5,800,800,0.5,10.0,0.01,False,3,2.045827388763428
deep-nonlinear-8dbc3e6edc614d78ab10e7b7c6863c9f,3,400,400,0.0,2.51188643150958,0.01,False,2,2.2328686714172363
deep-nonlinear-de6a55c7f9264b3f84085eaa1321f664,1,400,400,0.25,0.6309573444801929,0.15848931924611134,False,0,1.8904221057891848
deep-nonlinear-cd68a4b1601c4cde99bdf78fe4e78ea6,1,200,200,0.75,0.03981071705534973,0.6309573444801929,False,0,2.3879895210266118
deep-nonlinear-65e799632fec4314bb83f28126f8cad0,5,200,200,0.75,10.0,0.15848931924611134,False,3,2.222123146057129
deep-nonlinear-8dc4b0deebe24bfe9a65cca2594322e9,3,200,200,0.25,10.0,0.01,False,3,2.2709248065948486
deep-nonlinear-d637c34b414b445e9418fc5f963b96c3,1,200,200,0.5,2.51188643150958,0.6309573444801929,False,1,2.141672134399414
deep-nonlinear-54ae1f0085b74229a13125f4c1bb9307,3,400,400,0.0,0.15848931924611134,0.6309573444801929,False,2,2.238492012023926
deep-nonlinear-8e6a2006a66f462c9f938032068e775b,3,400,400,0.75,0.6309573444801929,0.15848931924611134,False,4,2.1398992538452153
deep-nonlinear-4811a1ad70d94545b1e266dbeebc33d6,1,400,400,0.0,2.51188643150958,0.03981071705534973,False,0,1.821298599243164
deep-nonlinear-72b402c8c6f24951b1fbf462698bac27,5,200,200,0.75,2.51188643150958,0.03981071705534973,False,2,2.2897191047668457
deep-nonlinear-1de7ddb9f3aa4202a8b850466b6aedb6,5,800,800,0.0,0.03981071705534973,0.15848931924611134,False,0,2.292145013809204
deep-nonlinear-800acaad6662476da4892353ec9d54dc,1,200,200,0.25,0.6309573444801929,0.6309573444801929,False,1,2.1858038902282715
deep-nonlinear-28491139f5824d50bd14444002437ecc,1,400,400,1.0,0.01,0.6309573444801929,False,2,2.449308156967163
deep-nonlinear-375055336fae4cc1b6e08ce7b7fbffa7,5,800,800,0.75,2.51188643150958,2.51188643150958,False,1,1.9882754087448118
deep-nonlinear-dd96ec8ab3c6415990cd70dab42160ab,5,400,400,0.25,0.6309573444801929,0.01,False,0,2.2488200664520264
deep-nonlinear-745b61d3acc74491bc325253a540df55,3,200,200,0.5,0.6309573444801929,0.15848931924611134,False,1,2.312344074249268
deep-nonlinear-b5909a80e1514315998ec83dd74399f2,5,400,400,0.75,2.51188643150958,2.51188643150958,False,0,2.1973199844360347
deep-nonlinear-d3552e49ef8446ea9c39dcf345058871,5,800,800,0.75,2.51188643150958,0.6309573444801929,False,3,1.9882900714874268
deep-nonlinear-ab107900e5884d8689f05986969292d9,5,200,200,0.5,0.6309573444801929,0.15848931924611134,False,0,2.2899932861328125
deep-nonlinear-b803ddf820154a0c959daf2b77e633f7,5,800,800,0.5,0.15848931924611134,0.03981071705534973,False,1,2.2249114513397217
deep-nonlinear-0bf119d8ce794828a30765348f143554,3,200,200,0.0,0.15848931924611134,0.03981071705534973,False,2,2.252781391143799
deep-nonlinear-09002296786441f78de392d772ed80e8,5,200,200,0.0,0.03981071705534973,0.6309573444801929,False,2,2.297621726989746
deep-nonlinear-9874ed5506544ea79c76c3a76dacf61c,3,800,800,0.0,2.51188643150958,0.01,False,1,2.0465126037597656
deep-nonlinear-dda4f23d528e4002aa066eb2ea85bad6,1,200,200,0.5,0.15848931924611134,2.51188643150958,False,4,2.2231252193450928
deep-nonlinear-0ec6c669d92942ab9576680f1eaa9b72,1,200,200,0.5,0.6309573444801929,2.51188643150958,False,2,2.2065269947052
deep-nonlinear-20c20df218964fff8fb2755dbededce0,1,400,400,0.75,0.01,10.0,False,3,2.437262535095215
deep-nonlinear-907819f169df4abba4aa54bd7e95aaa5,1,400,400,0.5,2.51188643150958,0.6309573444801929,False,2,1.7791666984558103
deep-nonlinear-221c560ccd6e4f04a42fe0b1f2d4e7ff,5,800,800,0.0,0.01,0.01,False,4,2.2997632026672363
deep-nonlinear-09e4af3f67fd4f86a0cac5efa1cab41a,5,800,800,0.25,0.6309573444801929,0.15848931924611134,False,4,2.1139576435089107
deep-nonlinear-88cbc619f9a048b199e541beae63ac66,1,400,400,0.0,0.15848931924611134,10.0,False,3,2.0012106895446777
deep-nonlinear-cf3b459ffb654c229b2b4c1eb86fd38b,5,800,800,1.0,0.15848931924611134,0.15848931924611134,False,2,2.0968647003173833
deep-nonlinear-450081add0e14cf4a0af302f21b27663,1,800,800,0.5,0.15848931924611134,2.51188643150958,False,1,1.7133477926254272
deep-nonlinear-31ea41d9b2b746859267666740b58e31,3,800,800,0.25,0.01,0.01,False,4,2.306634426116944
deep-nonlinear-02efcac7afb946a78eaf03aebc54f904,3,400,400,0.25,2.51188643150958,0.15848931924611134,False,2,2.245415687561035
deep-nonlinear-4b2e3f3d3b1e49fdacfd7f4f2280e6c5,1,200,200,0.5,0.15848931924611134,0.15848931924611134,False,4,2.239312171936035
deep-nonlinear-b850a00885ee402ba564b70e1880e4b0,3,800,800,1.0,0.6309573444801929,0.03981071705534973,False,3,1.8779088258743288
deep-nonlinear-3b17dc92d8bf420d914690f034544563,5,400,400,0.5,0.01,0.6309573444801929,False,1,2.2997593879699707
deep-nonlinear-e38f391fd5334932977152639fba0d49,1,800,800,0.5,0.01,10.0,False,3,2.3651103973388667
deep-nonlinear-aba0c60af23948abb383850b163a99d7,3,400,400,0.0,0.15848931924611134,2.51188643150958,False,1,2.2029409408569336
deep-nonlinear-64e3904fa42a4b1296b5b915724c556f,3,200,200,0.75,0.15848931924611134,0.03981071705534973,False,2,2.2356946468353267
deep-nonlinear-cab880b753bd43558390c1e166e9600f,5,200,200,1.0,0.03981071705534973,0.6309573444801929,False,1,2.2999341487884517
deep-nonlinear-948314ddb0cc47f38c955799e7714eb9,3,400,400,0.0,10.0,0.01,False,2,2.206857204437256
deep-nonlinear-ee124d24d1654b9f8e903d7347592cd3,3,800,800,0.0,0.01,1.0,True,2,2.312032699584961
deep-nonlinear-01e5fcc4f1a748398f1963ec8e8d870e,5,200,200,0.25,0.01,10.0,False,2,2.298259735107422
deep-nonlinear-b2aee97248fa4ccba911d18de01c4b97,5,200,200,1.0,0.01,0.15848931924611134,False,4,2.2981865406036377
deep-nonlinear-d4d05cc7fab8468b848e07813c74fcfc,3,400,400,0.5,0.15848931924611134,10.0,False,1,2.190004110336304
deep-nonlinear-d40b094b7ed0439485f036fd9b717dd1,1,200,200,0.0,0.6309573444801929,1.0,True,1,2.135378360748291
deep-nonlinear-aaa7aaf9c98d447bb32d7317dcc0f8c5,3,800,800,0.25,0.01,10.0,False,0,2.3037197589874268
deep-nonlinear-2b14905a073d4c5ca58202e6f10ba20f,5,200,200,0.75,0.15848931924611134,0.15848931924611134,False,3,2.2800157070159908
deep-nonlinear-bcf5517d24624a3ebb2441ccd2f299d7,1,800,800,0.0,0.6309573444801929,0.03981071705534973,False,1,1.4981071949005127
deep-nonlinear-010496ab7b39488bb928068debcb87bf,5,400,400,0.0,2.51188643150958,1.0,True,0,2.1739044189453125
deep-nonlinear-f999179ef1a5429bab589506314a30a7,5,200,200,0.0,0.01,0.15848931924611134,False,0,2.299756526947021
deep-nonlinear-d56405135fc74e679dd204fd3e1bdfae,5,400,400,0.5,0.03981071705534973,2.51188643150958,False,0,2.2990610599517822
deep-nonlinear-7d737de950db402b95566833c51f1268,3,200,200,0.75,0.03981071705534973,0.6309573444801929,False,3,2.2914276123046875
deep-nonlinear-0efa3e5dbee546a6b5fb70da8d1b9743,3,800,800,0.75,2.51188643150958,10.0,False,2,1.7924532890319824
deep-nonlinear-c2f796c505be4420a97572e320e6939f,5,800,800,1.0,10.0,2.51188643150958,False,2,1.6297285556793213
deep-nonlinear-1d9417bbe2ca4b3f8010e1d754b463c8,5,400,400,0.5,0.01,0.01,False,2,2.299760341644287
deep-nonlinear-af8a312694d042d3ae98b0fc97e692f7,5,200,200,0.0,2.51188643150958,0.6309573444801929,False,1,2.2811503410339355
deep-nonlinear-33a096f61d6c4497bc5f2dd0b96411aa,1,200,200,0.0,10.0,1.0,True,4,1.9886295795440676
deep-nonlinear-4af813b664a74113bbd236b3e4c10da2,5,800,800,0.5,0.15848931924611134,10.0,False,4,2.2116503715515137
deep-nonlinear-14f9fa1ef93b4140933038c195a1da8f,3,200,200,0.0,2.51188643150958,10.0,False,2,2.271881103515625
deep-nonlinear-6c8f2eb0cf6d46ad96d4c74d3e16645f,3,200,200,1.0,0.15848931924611134,0.6309573444801929,False,0,2.274375915527344
deep-nonlinear-fae4f771b2f5460c98d869b0a28f8653,3,800,800,0.25,0.15848931924611134,0.6309573444801929,False,3,2.054964780807495
deep-nonlinear-ecdded7e21314e28b588592eba7178fd,3,200,200,0.5,0.6309573444801929,2.51188643150958,False,2,2.2356882095336914
deep-nonlinear-7901f1126d934a78bf12144f58628913,3,800,800,0.0,0.15848931924611134,0.15848931924611134,False,2,2.102233409881592
deep-nonlinear-ea12f9be817e43d987ab5c4e95176014,3,800,800,1.0,0.6309573444801929,2.51188643150958,False,2,1.6708579063415527
deep-nonlinear-50323c4c69404a07b61d29361b27252b,5,200,200,0.5,2.51188643150958,0.6309573444801929,False,2,2.288846254348755
deep-nonlinear-97cfcc4f2ffb4b29bc81e317b371b623,1,800,800,0.75,10.0,0.15848931924611134,False,2,1.2478148937225342
deep-nonlinear-a740e5a2877f499a85bfe315549f0e38,5,400,400,0.5,10.0,10.0,False,0,2.2903192043304443
deep-nonlinear-0b1ed5c9d9d6495ab44d62aeceaf7bdb,1,400,400,0.75,0.03981071705534973,0.01,False,4,2.3280246257781982
deep-nonlinear-bac33f8398514492ba5049f92c923413,5,800,800,0.0,0.01,0.6309573444801929,False,0,2.2997610569000244
deep-nonlinear-98f780d2e5d3474bb87d751847d4f01c,3,800,800,1.0,2.51188643150958,10.0,False,4,1.7122503519058228
deep-nonlinear-4c42f77b95b3459d86214e8d3d3b8a64,5,400,400,0.0,0.6309573444801929,0.03981071705534973,False,4,2.2505545616149902
deep-nonlinear-44b3d1ab28a34cb8bef121208d910c56,5,800,800,0.0,0.15848931924611134,0.03981071705534973,False,1,2.232796669006348
deep-nonlinear-bc43f98101734922ac97e8fa724c199a,3,800,800,0.0,0.15848931924611134,0.01,False,0,2.050499439239502
deep-nonlinear-1b8d67e33260403a9e59431c011ea9dc,1,400,400,0.75,0.01,0.03981071705534973,False,0,2.4032762050628658
deep-nonlinear-682d3eb7c0534c578e638c0df1ed1ff3,5,800,800,0.75,0.6309573444801929,0.15848931924611134,False,0,2.071673631668091
deep-nonlinear-18346791377c4ca784213d926cc55ed5,5,200,200,1.0,0.15848931924611134,0.15848931924611134,False,3,2.283602476119995
deep-nonlinear-55bf54bf067740a2a9092dcf4886331c,1,400,400,0.75,0.6309573444801929,10.0,False,4,1.7172677516937256
deep-nonlinear-49a5834fbb024750ba8a15fc1ebd3cf5,3,200,200,1.0,2.51188643150958,0.6309573444801929,False,2,2.264734268188477
deep-nonlinear-dc99acf9217743a7a8487879684ad71f,3,800,800,0.0,0.6309573444801929,0.15848931924611134,False,2,2.0121321678161617
deep-nonlinear-e5c1b9bb679b420f9df1c4e45a8bf082,3,200,200,1.0,0.6309573444801929,0.03981071705534973,False,3,2.254896640777588
deep-nonlinear-2a03280288b44d3ea013431cbf84b529,3,400,400,0.75,0.03981071705534973,0.6309573444801929,False,1,2.2942485809326167
deep-nonlinear-6e3811d72ed84fab8708db11039491d1,1,200,200,0.25,0.01,0.03981071705534973,False,2,2.4793426990509038
deep-nonlinear-9c576b03009c480caba946df5d409813,1,400,400,0.0,0.01,0.15848931924611134,False,3,2.435774803161621
deep-nonlinear-45ead165ce56493d985fd4698a1b618f,3,800,800,0.0,0.03981071705534973,0.03981071705534973,False,2,2.2846479415893555
deep-nonlinear-803c86db939043dcb4459d3c2c24a965,1,400,400,0.0,0.03981071705534973,1.0,True,4,2.2954468727111816
deep-nonlinear-f213a87b53fb4495a563c950dd12cb40,5,200,200,0.75,0.03981071705534973,0.6309573444801929,False,3,2.2949466705322266
deep-nonlinear-a9a5fd92a90d43529ad8e3bdc43d10b9,3,400,400,0.25,0.6309573444801929,0.15848931924611134,False,0,2.2282886505126958
deep-nonlinear-b1a8d1ae1bd44e2fb34cc654ddc5400e,3,200,200,0.5,0.6309573444801929,2.51188643150958,False,0,2.3015477657318115
deep-nonlinear-70ec37a74c7a41d2b1740bfb75ca7ec7,5,800,800,0.0,2.51188643150958,10.0,False,2,2.1203536987304688
deep-nonlinear-a05ca8eada6a4b618a01c9e56615a125,5,200,200,0.25,0.01,0.03981071705534973,False,2,2.299759149551392
deep-nonlinear-98fcaab6b78a4d3c9459200bafec313d,5,800,800,0.5,0.6309573444801929,0.15848931924611134,False,3,1.9903004169464111
deep-nonlinear-f81c0e5ec4d94b37996f5c3c148d25c6,1,200,200,0.25,2.51188643150958,2.51188643150958,False,4,2.0125575065612797
deep-nonlinear-03ec589b65584e318e527e79468038f9,3,800,800,0.25,0.03981071705534973,0.01,False,1,2.246233940124512
deep-nonlinear-e228aad0c15d4d1a9fb530ba347cdcbf,3,200,200,1.0,2.51188643150958,0.03981071705534973,False,1,2.263260841369629
deep-nonlinear-3bcb76e0d31c418eaf83c99f3b348391,3,200,200,0.75,10.0,0.6309573444801929,False,2,2.242743015289306
deep-nonlinear-23a14b4510d246b8b8ec0c211635d958,3,200,200,0.25,0.01,0.01,False,2,2.316396713256836
deep-nonlinear-988ba113a5d0432894f11770c64a9fac,5,800,800,0.25,0.01,2.51188643150958,False,0,2.2997610569000244
deep-nonlinear-0a65a54389e340e690ef4a477fbcea50,3,400,400,0.25,0.03981071705534973,0.6309573444801929,False,0,2.2938027381896973
deep-nonlinear-7dd53196cea0483e8b80a8c8c265d811,1,800,800,0.5,0.6309573444801929,2.51188643150958,False,2,1.3760223388671875
deep-nonlinear-868b2e1ef116473cac596ea2ae61ab58,3,200,200,0.5,10.0,0.15848931924611134,False,1,2.2945871353149414
deep-nonlinear-1bb0d8dec7d94f45a18d9a40374afcc3,3,800,800,1.0,0.03981071705534973,10.0,False,3,2.1535511016845703
deep-nonlinear-74e071987b52432b9005b9cbe625a870,1,200,200,0.25,0.6309573444801929,0.03981071705534973,False,0,2.179484844207764
deep-nonlinear-b5f97faecc5044d8b8b0d6825e1b45f8,1,200,200,1.0,0.01,0.03981071705534973,False,3,2.4447083473205566
deep-nonlinear-f61a3821cbf94146b41df984785b88b7,5,400,400,1.0,0.01,2.51188643150958,False,4,2.2997608184814453
deep-nonlinear-52b0e2de8c454960bea917302ad65b58,5,800,800,0.75,10.0,0.03981071705534973,False,1,2.04349946975708
deep-nonlinear-4085ed66d5334b0589a45b598bf75fc2,1,400,400,0.25,2.51188643150958,2.51188643150958,False,4,1.7365847826004028
deep-nonlinear-d8069e29ec6b486a907a9ae170fc18d8,5,400,400,0.75,2.51188643150958,2.51188643150958,False,4,2.156502723693848
deep-nonlinear-5f14410060654973b768a963d578da96,5,400,400,1.0,0.15848931924611134,0.6309573444801929,False,0,2.288778305053711
deep-nonlinear-216f601db93343e8b11719c7c9e01098,1,200,200,0.25,0.01,0.6309573444801929,False,4,2.4338197708129883
deep-nonlinear-226bb8f3108847a192fc1d70adfcd87d,5,400,400,0.75,0.01,0.01,False,2,2.299759864807129
deep-nonlinear-840e6adc3fcb412ea5f70b05fd31d565,3,400,400,1.0,0.01,0.01,False,0,2.303955554962158
deep-nonlinear-5515e80d82a94486a4a09492abe22ad7,3,400,400,0.0,0.6309573444801929,10.0,False,4,2.2127084732055664
deep-nonlinear-b64ccc9a8f9e492c8a299a358a7cc16d,3,200,200,0.75,2.51188643150958,0.15848931924611134,False,1,2.3037090301513667
deep-nonlinear-f8b6e462771d469db4ae4122366f4597,3,800,800,0.0,0.03981071705534973,2.51188643150958,False,0,2.262657165527344
deep-nonlinear-6c5ead334d894fe6946c911c8c061376,3,200,200,0.5,10.0,0.01,False,0,2.30307412147522
deep-nonlinear-eaadfb66b5ad40d0852d36b1941b5f07,5,400,400,0.5,10.0,0.15848931924611134,False,0,2.2664194107055664
